,carpark_number,update_datetime,id,total_lots,lot_type,lots_available,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
743,SK93,2021-04-10T23:50:39,654,500,C,305,0.35825,0.3725,0.38325,0.3905,0.3945,0.396,0.392,0.39075,0.36975,0.35525,0.334,0.311,0.28275,0.274,0.27775,0.26425,0.267,0.27025,0.27725,0.283,0.28975,0.31025,0.344,0.36825
744,SK2,2021-04-10T23:50:33,655,500,C,322,0.331,0.33725,0.3405,0.3485,0.35925,0.3655,0.364,0.35875,0.3325,0.307,0.2735,0.2415,0.22425,0.23,0.24625,0.26025,0.2555,0.267,0.284,0.27375,0.275,0.28575,0.3155,0.33625
745,SK60,2021-04-10T23:50:26,656,500,C,111,0.76325,0.79225,0.8125,0.82825,0.835,0.8365,0.82925,0.8065,0.761,0.7085,0.649,0.5855,0.5435,0.54175,0.54525,0.55775,0.58925,0.59475,0.58925,0.59675,0.611,0.639,0.70875,0.763
746,SK15,2021-04-10T23:50:46,657,1358,C,768,0.504234168,0.515740059,0.522367452,0.527982327,0.533136966,0.532952872,0.529363034,0.512702504,0.488402062,0.46345729,0.428987482,0.38896539,0.382625552,0.375969809,0.387635862,0.401563328,0.416021355,0.430040869,0.424925994,0.429187408,0.447901325,0.460051546,0.488678203,0.508376289
747,SK17,2020-12-14T09:35:53,658,677,C,539,0.203840473,0.203840473,0.203840473,0.203840473,0.203840473,0.203840473,0.203840473,0.203840473,0.203840473,0.203840473,0.203840473,0.203840473,0.203840473,0.203840473,0.203840473,0.203840473,0.203840473,0.203840473,0.203840473,0.203840473,0.203840473,0.203840473,0.203840473,0.203840473
748,SK12,2021-04-10T23:50:49,659,500,C,295,0.30075,0.3165,0.324,0.3265,0.335,0.33375,0.32975,0.31875,0.29625,0.27275,0.2465,0.22325,0.212,0.20575,0.206,0.215,0.208,0.21125,0.21,0.216,0.2325,0.2495,0.2665,0.2985
749,W4,2021-04-10T23:50:46,660,75,C,23,0.778333333,0.79,0.79,0.786666667,0.798333333,0.806666667,0.803333333,0.905,0.968333333,1,0.956666667,0.966666667,0.946666667,0.946666667,0.911666667,0.913333333,0.831666667,0.843333333,0.868333333,0.888333333,0.868333333,0.855,0.798333333,0.781666667
750,SK22,2021-04-10T23:50:49,661,500,C,274,0.4585,0.4785,0.4925,0.502,0.50675,0.5095,0.5045,0.48675,0.459,0.42,0.374,0.3235,0.3075,0.303,0.31375,0.33275,0.3385,0.34975,0.3355,0.34325,0.37425,0.40525,0.438,0.476
751,SK21,2021-04-10T23:50:28,662,500,C,216,0.5565,0.58575,0.60675,0.617,0.623,0.627,0.62625,0.5905,0.54975,0.50625,0.45175,0.4095,0.3885,0.381,0.398,0.426,0.4295,0.445,0.42625,0.44625,0.456,0.48425,0.53,0.5755
752,SK13,2021-04-10T23:50:53,663,500,C,281,0.44,0.46,0.478,0.493,0.497,0.49925,0.49725,0.4815,0.4605,0.4305,0.3955,0.365,0.35,0.33925,0.332,0.34775,0.34875,0.3585,0.35925,0.365,0.38525,0.41125,0.4385,0.467
753,SK6,2021-04-10T23:50:45,664,500,C,350,0.284,0.297,0.31,0.3195,0.324,0.32675,0.32325,0.306,0.291,0.26275,0.22225,0.203,0.1895,0.188,0.201,0.20225,0.20375,0.219,0.218,0.2165,0.229,0.24275,0.2685,0.29325
754,CK52,2021-04-10T23:49:09,665,2064,C,1735,0.166666667,0.17248062,0.176174903,0.177386143,0.179626938,0.178960756,0.177507267,0.170603198,0.161942829,0.149285368,0.136567345,0.124273256,0.119125484,0.116218508,0.120518411,0.122153585,0.12621124,0.130632267,0.129602713,0.135356105,0.13941376,0.14752907,0.159702035,0.168059593
755,P1,2021-04-10T23:49:55,666,312,C,150,0.524038462,0.538060897,0.552884615,0.555288462,0.560897436,0.565705128,0.558092949,0.544070513,0.524038462,0.483173077,0.448717949,0.407451923,0.397035256,0.389823718,0.39463141,0.387820513,0.41025641,0.425080128,0.419471154,0.428685897,0.446314103,0.466746795,0.492788462,0.533653846
756,P2,2021-04-10T23:49:55,667,290,C,128,0.538793103,0.570258621,0.575862069,0.59137931,0.601293103,0.60862069,0.601724138,0.579310345,0.551293103,0.512068966,0.485344828,0.445258621,0.416810345,0.430603448,0.45387931,0.454741379,0.441810345,0.449137931,0.458189655,0.463362069,0.479741379,0.501293103,0.533189655,0.568965517
757,P3,2021-04-06T14:58:36,668,652,C,343,0.492331288,0.510736196,0.522622699,0.52952454,0.536042945,0.537193252,0.532783742,0.523197853,0.500958589,0.449961656,0.417369632,0.392446319,0.37672546,0.375,0.372699387,0.387845092,0.402415644,0.400690184,0.395705521,0.396088957,0.412576687,0.439608896,0.473734663,0.502492331
758,P4,2021-04-06T14:58:36,669,410,C,384,0.052134146,0.054268293,0.050609756,0.035060976,0.035670732,0.033536585,0.03597561,0.038414634,0.044512195,0.046646341,0.051829268,0.057012195,0.052134146,0.057621951,0.060670732,0.070731707,0.072560976,0.07804878,0.069207317,0.064634146,0.069207317,0.057926829,0.048780488,0.042378049
759,P5,2021-04-10T23:50:34,670,520,C,193,0.598076923,0.612980769,0.629807692,0.64375,0.65625,0.660817308,0.656009615,0.639423077,0.605288462,0.564423077,0.519471154,0.487980769,0.466346154,0.454567308,0.460576923,0.471394231,0.481009615,0.481490385,0.476442308,0.476682692,0.50625,0.527163462,0.572836538,0.614903846
760,P5L,2020-04-01T02:35:29,671,4,C,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
761,P6,2021-04-10T23:50:39,672,547,C,237,0.571983547,0.586608775,0.594606947,0.603290676,0.614716636,0.61654479,0.608546618,0.587294333,0.559414991,0.51713894,0.467550274,0.450868373,0.429616088,0.432586837,0.444241316,0.455210238,0.465722121,0.470521024,0.466636197,0.453382084,0.481032907,0.514853748,0.540447898,0.566499086
762,P6L,2020-04-01T02:35:29,673,6,C,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
763,P6M,2015-10-23T13:21:14,674,537,C,436,0.188081937,0.188081937,0.188081937,0.188081937,0.188081937,0.188081937,0.188081937,0.188081937,0.188081937,0.188081937,0.188081937,0.188081937,0.188081937,0.188081937,0.188081937,0.188081937,0.188081937,0.188081937,0.188081937,0.188081937,0.188081937,0.188081937,0.188081937,0.188081937
764,PL14,2021-04-10T23:50:38,675,741,C,427,0.415317139,0.42965587,0.4384278,0.444669366,0.449730094,0.449224022,0.444500675,0.429993252,0.416160594,0.380735493,0.351551957,0.324561404,0.302294197,0.290823212,0.296052632,0.302462888,0.311234818,0.31865722,0.314608637,0.321693657,0.337381916,0.362010796,0.396592443,0.424089069
765,PL15,2021-04-10T23:50:48,676,277,C,108,0.61868231,0.639891697,0.651173285,0.660198556,0.674638989,0.673736462,0.671931408,0.657942238,0.661101083,0.63898917,0.603790614,0.60198556,0.56633574,0.593862816,0.588898917,0.590703971,0.573104693,0.597472924,0.58799639,0.569945848,0.573555957,0.599729242,0.612815884,0.638537906
766,PL25,2021-04-10T23:50:39,677,283,C,129,0.571996466,0.60114841,0.610865724,0.612190813,0.625883392,0.626766784,0.625,0.605123675,0.574646643,0.528268551,0.487632509,0.442579505,0.397526502,0.380742049,0.41254417,0.42844523,0.438162544,0.437279152,0.451855124,0.458480565,0.493374558,0.52959364,0.564929329,0.602915194
767,PL29,2021-04-10T23:50:36,678,298,C,68,0.788590604,0.814597315,0.836828859,0.840184564,0.845637584,0.844379195,0.836409396,0.815855705,0.779781879,0.725251678,0.65897651,0.588087248,0.549496644,0.542365772,0.559144295,0.572567114,0.586409396,0.604446309,0.596057047,0.592281879,0.61954698,0.695050336,0.745385906,0.797818792
768,PL30,2021-04-10T23:50:30,679,204,C,49,0.785539216,0.811887255,0.840686275,0.851715686,0.866421569,0.875612745,0.870710784,0.848039216,0.806985294,0.748161765,0.68504902,0.633578431,0.568627451,0.537990196,0.525735294,0.566176471,0.566789216,0.572916667,0.583946078,0.582720588,0.583333333,0.651960784,0.745710784,0.793504902
769,PL31,2021-04-10T23:50:32,680,207,C,33,0.705875646,0.714971623,0.721880173,0.730165366,0.740114354,0.738053613,0.733079119,0.719485828,0.714367758,0.679943245,0.655569069,0.620000169,0.583818959,0.589046823,0.590186987,0.561252154,0.602990608,0.594202899,0.603011723,0.622204486,0.637546029,0.684026722,0.739041755,0.753648525
770,PL32,2021-04-10T23:50:41,681,222,C,94,0.463350477,0.470107234,0.470670297,0.470670297,0.472359486,0.474048676,0.473485612,0.467854982,0.464476603,0.462224351,0.446458585,0.435197324,0.422809937,0.412674802,0.410422549,0.416616243,0.419431558,0.425625252,0.419431558,0.421120748,0.432382009,0.453778405,0.46560273,0.474048676
771,PL33,2021-04-06T03:28:25,682,58,C,0,0.94612069,0.978448276,0.974137931,0.956896552,0.954741379,0.965517241,0.980603448,0.971982759,0.961206897,0.926724138,0.913793103,0.885775862,0.885775862,0.838362069,0.836206897,0.855603448,0.82112069,0.86637931,0.879310345,0.875,0.855603448,0.885775862,0.887931034,0.918103448
772,PL39,2021-04-10T23:49:48,683,423,C,128,0.692671395,0.716903073,0.726950355,0.739066194,0.74143026,0.746453901,0.743794326,0.73463357,0.706855792,0.652186761,0.578014184,0.513888889,0.484042553,0.460992908,0.478132388,0.472222222,0.490839243,0.501477541,0.479609929,0.486111111,0.528368794,0.584219858,0.655141844,0.696808511
773,PL40,2021-04-10T23:49:49,684,242,C,21,0.90392562,0.928719008,0.944731405,0.945764463,0.944214876,0.946797521,0.947830579,0.926652893,0.877582645,0.845557851,0.769628099,0.681301653,0.619318182,0.611053719,0.655991736,0.660123967,0.667355372,0.646177686,0.603305785,0.619834711,0.676136364,0.76446281,0.866735537,0.900826446
774,PL41,2021-04-10T23:50:43,685,458,C,0,0.877183406,0.889737991,0.897925764,0.902565502,0.907751092,0.909388646,0.909934498,0.902838428,0.888373362,0.859170306,0.842521834,0.810862445,0.782478166,0.789847162,0.802947598,0.811135371,0.783569869,0.813591703,0.807041485,0.813591703,0.840611354,0.858351528,0.870087336,0.905021834
775,PL42,2021-04-10T23:50:31,686,602,C,167,0.743563123,0.770971761,0.784883721,0.794850498,0.805855482,0.812084718,0.811254153,0.793189369,0.757059801,0.696428571,0.638081395,0.575996678,0.520971761,0.497508306,0.490656146,0.504152824,0.533222591,0.533637874,0.523463455,0.533430233,0.56769103,0.624169435,0.704318937,0.753737542
776,PL44,2021-04-10T23:49:52,687,37,C,9,0.787162162,0.831081081,0.831081081,0.861486486,0.868243243,0.888513514,0.878378378,0.851351351,0.773648649,0.675675676,0.611486486,0.60472973,0.581081081,0.570945946,0.570945946,0.547297297,0.567567568,0.625,0.608108108,0.631756757,0.672297297,0.722972973,0.780405405,0.820945946
777,PL45,2021-04-10T23:50:40,688,354,C,89,0.796257062,0.811440678,0.824858757,0.839689266,0.846398305,0.850635593,0.849929379,0.838276836,0.827330508,0.803672316,0.745762712,0.702330508,0.66490113,0.644067797,0.645833333,0.657838983,0.662429379,0.650776836,0.619350282,0.637358757,0.673022599,0.730225989,0.778954802,0.802259887
778,PL46,2021-04-06T03:28:26,689,426,C,41,0.818368545,0.845070423,0.874706573,0.882922535,0.894366197,0.897887324,0.892018779,0.88879108,0.846537559,0.807511737,0.747359155,0.683978873,0.659330986,0.643192488,0.641725352,0.637030516,0.645833333,0.649647887,0.623532864,0.642312207,0.670481221,0.72241784,0.773767606,0.820422535
779,PL48,2021-04-10T23:50:47,690,476,C,119,0.732668067,0.755777311,0.771796218,0.78019958,0.792016807,0.793592437,0.787815126,0.767331933,0.737132353,0.694065126,0.630252101,0.564338235,0.515756303,0.492909664,0.514180672,0.537815126,0.562762605,0.558823529,0.539915966,0.536502101,0.574579832,0.634453782,0.695903361,0.738182773
780,J10,2021-04-10T23:49:10,691,175,C,52,0.725714286,0.837142857,0.865714286,0.882857143,0.797142857,0.798571429,0.796428571,0.772142857,0.728571429,0.755,0.725,0.728571429,0.709285714,0.687857143,0.647857143,0.660714286,0.68,0.662857143,0.651428571,0.642857143,0.657857143,0.682857143,0.695714286,0.713571429
781,J11,2021-04-10T23:48:51,692,129,C,73,0.493217054,0.627906977,0.644379845,0.667635659,0.549418605,0.543604651,0.519379845,0.496124031,0.532945736,0.636627907,0.669573643,0.648255814,0.569767442,0.505813953,0.441860465,0.439922481,0.426356589,0.406007752,0.428294574,0.454457364,0.473837209,0.492248062,0.478682171,0.499031008
782,CK32,2021-04-10T23:49:04,693,433,C,269,0.484122402,0.484988453,0.484988453,0.491050808,0.488163972,0.5,0.519630485,0.57852194,0.654734411,0.757505774,0.701501155,0.73556582,0.747690531,0.728926097,0.690819861,0.683314088,0.554272517,0.560623557,0.602771363,0.619226328,0.597575058,0.564953811,0.476327945,0.451501155
783,BJ51,2021-04-10T23:49:01,694,553,C,321,0.41681736,0.429701627,0.441907776,0.449367089,0.453887884,0.455922242,0.454339964,0.446880651,0.428797468,0.399638336,0.372739602,0.347875226,0.336121157,0.334086799,0.324593128,0.327079566,0.334086799,0.34358047,0.330696203,0.328887884,0.348553345,0.372287523,0.404611212,0.428797468
784,BJ52,2021-04-10T23:49:07,695,588,C,407,0.303996599,0.31207483,0.316326531,0.318239796,0.323129252,0.325680272,0.326105442,0.318452381,0.307610544,0.292729592,0.271471088,0.269557823,0.276998299,0.276360544,0.269132653,0.269770408,0.262755102,0.279761905,0.276573129,0.285714286,0.294430272,0.304421769,0.310586735,0.320578231
785,SK25,2021-04-10T23:50:06,696,407,C,228,0.426904177,0.44041769,0.448095823,0.455773956,0.459459459,0.463759214,0.460687961,0.446560197,0.417997543,0.375307125,0.351965602,0.332309582,0.320638821,0.335380835,0.351965602,0.363022113,0.375614251,0.372850123,0.378378378,0.373464373,0.378378378,0.382678133,0.414312039,0.43519656
786,SK26,2021-04-10T23:49:44,697,430,C,280,0.338081395,0.35,0.360465116,0.372093023,0.372965116,0.376744186,0.376744186,0.372674419,0.358139535,0.323255814,0.29244186,0.265116279,0.245930233,0.229651163,0.239534884,0.25872093,0.25494186,0.247674419,0.244767442,0.250290698,0.259883721,0.286627907,0.319767442,0.35
787,SK32,2021-04-10T23:50:34,698,1074,C,559,0.470088454,0.491038175,0.503026071,0.5091946,0.510358473,0.513268156,0.511755121,0.494646182,0.462872439,0.421089385,0.376396648,0.343808194,0.318784916,0.315176909,0.324487896,0.331238361,0.339385475,0.346717877,0.350791434,0.35882216,0.381168529,0.412476723,0.445763501,0.477770019
788,SK33,2021-04-10T23:50:34,699,1074,C,559,0.470088454,0.491038175,0.503026071,0.5091946,0.510358473,0.513268156,0.511755121,0.494646182,0.462872439,0.421089385,0.376280261,0.343575419,0.318784916,0.315176909,0.324604283,0.331238361,0.339501862,0.346834264,0.350675047,0.358938547,0.381168529,0.412476723,0.445763501,0.477770019
789,HG11,2021-04-10T23:50:47,700,817,C,259,0.669063647,0.691707466,0.710526316,0.724449204,0.787943696,0.792686659,0.787790698,0.763004896,0.74005508,0.692778458,0.668298654,0.625611995,0.607864137,0.624235006,0.621022032,0.618421053,0.613831089,0.632190942,0.626376989,0.64504284,0.666768666,0.664167687,0.69629743,0.716034272
790,PL68,2021-04-10T23:49:50,701,366,C,127,0.629781421,0.656079235,0.674180328,0.678620219,0.681693989,0.68442623,0.682718579,0.671789617,0.653346995,0.62465847,0.56352459,0.490095628,0.471311475,0.466871585,0.470628415,0.458333333,0.481557377,0.491120219,0.50170765,0.522199454,0.528005464,0.56113388,0.609631148,0.650273224
791,PL69,2021-04-10T23:49:48,702,699,C,268,0.628934192,0.652002861,0.666845494,0.672925608,0.681330472,0.68490701,0.682403433,0.670064378,0.647532189,0.61748927,0.571709585,0.518597997,0.461015737,0.459763948,0.467632332,0.475500715,0.480329041,0.480329041,0.472281831,0.491595136,0.520922747,0.552753934,0.595135908,0.629291845
792,MLM,2021-04-10T23:50:01,703,476,C,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
793,MLM,2021-04-10T23:50:01,703,167,Y,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
794,MLM,2021-04-10T23:50:01,703,0,H,0,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!
795,CR2,2021-04-10T23:48:53,704,32,C,5,0.96484375,0.99609375,0.9765625,0.97265625,0.96484375,0.96484375,0.96484375,0.95703125,0.875,0.91015625,0.953125,0.9609375,0.984375,0.99609375,1,1,0.98828125,1,1,1,0.97265625,0.9921875,0.9140625,0.91015625
796,CR3,2021-04-10T23:50:29,705,29,C,0,0.887931034,0.875,0.88362069,0.900862069,0.905172414,0.918103448,0.931034483,0.926724138,0.987068966,0.982758621,1,1,1,1,1,1,1,1,1,0.99137931,0.987068966,0.918103448,0.875,0.853448276
797,W57,2021-04-10T23:49:23,706,483,C,170,0.63742236,0.655797101,0.66563147,0.670807453,0.67805383,0.677536232,0.679606625,0.666666667,0.643115942,0.583850932,0.508022774,0.467908903,0.449534161,0.433229814,0.443322981,0.517339545,0.457815735,0.458850932,0.462215321,0.48110766,0.508799172,0.549689441,0.604813665,0.643115942
798,BE36,2021-04-10T23:36:43,707,82,C,26,0.588414634,0.577743902,0.553353659,0.525914634,0.521341463,0.50304878,0.525914634,0.603658537,0.711890244,0.826219512,0.87195122,0.882621951,0.966463415,0.93902439,0.867378049,0.833080846,0.800304878,0.81097561,0.827743902,0.780487805,0.785060976,0.702743902,0.577743902,0.539634146
799,BE37,2021-04-10T23:36:43,708,402,C,237,0.401119403,0.402985075,0.412313433,0.421952736,0.426927861,0.432524876,0.433768657,0.435945274,0.444029851,0.50528607,0.575559701,0.583644279,0.606654229,0.564676617,0.503420398,0.51506947,0.423818408,0.411691542,0.410758706,0.390236318,0.372201493,0.366293532,0.367848259,0.384950249
800,BE38,2021-04-10T23:36:43,709,31,C,0,0.951612903,0.975806452,0.846774194,0.685483871,0.407258065,0.322580645,0.39516129,0.411290323,0.826612903,0.955645161,0.991935484,0.963709677,1,0.991935484,0.97983871,0.876073263,0.875,0.935483871,0.959677419,0.991935484,0.959677419,0.959677419,0.923387097,0.814516129
801,BE42,2021-04-10T23:36:38,710,852,C,422,0.511296948,0.523914319,0.534771127,0.541079812,0.543280516,0.543133803,0.540052817,0.527728873,0.506308685,0.473591549,0.437353286,0.410211268,0.399647887,0.388057512,0.384242958,0.472124413,0.408890845,0.415052817,0.420774648,0.419454225,0.416226526,0.430897887,0.467869718,0.510416667
802,BE7,2021-04-10T23:34:56,711,119,C,0,0.972689076,0.986344538,0.991596639,0.990546218,0.988445378,0.982142857,0.978991597,0.943277311,0.905462185,0.818277311,0.768907563,0.722689076,0.696428571,0.730042017,0.759453782,0.743600081,0.832983193,0.888655462,0.866596639,0.845588235,0.883403361,0.917016807,0.944327731,0.980042017
803,SE13,2021-04-10T23:36:57,712,421,C,143,0.642220903,0.670427553,0.684679335,0.692992874,0.696852732,0.699524941,0.692695962,0.67131829,0.627672209,0.574821853,0.529691211,0.504750594,0.479216152,0.471199525,0.479809976,0.522388171,0.512470309,0.529394299,0.528206651,0.513657957,0.519299287,0.519893112,0.574524941,0.644002375
804,SE16,2021-04-10T23:36:24,713,674,C,179,0.685274481,0.696772997,0.704933234,0.709940653,0.712537092,0.71754451,0.714762611,0.705675074,0.683048961,0.665244807,0.642433234,0.616839763,0.600890208,0.608679525,0.621661721,0.61142442,0.629451039,0.623330861,0.619065282,0.632047478,0.649295252,0.634458457,0.665430267,0.68824184
805,SM1,2021-04-10T23:34:46,714,89,C,13,0.773876404,0.768258427,0.759831461,0.755617978,0.728932584,0.730337079,0.721910112,0.730337079,0.834269663,0.96488764,1,1,1,1,1,0.941948955,0.939606742,0.89747191,0.799157303,0.859550562,0.914325843,0.894662921,0.775280899,0.745786517
806,SM3,2021-04-10T23:36:39,715,149,C,83,0.470637584,0.484899329,0.497483221,0.501677852,0.505033557,0.505033557,0.495805369,0.476510067,0.441275168,0.420302013,0.412751678,0.406040268,0.391778523,0.384228188,0.408557047,0.487416107,0.428691275,0.42114094,0.435402685,0.440436242,0.492449664,0.485738255,0.48909396,0.484899329
807,JB3,2021-04-06T10:01:47,716,33,C,23,0.640151515,0.621212121,0.628787879,0.628787879,0.632575758,0.632575758,0.625,0.606060606,0.583333333,0.553030303,0.625,0.678030303,0.613636364,0.636363636,0.598484848,0.522574741,0.587121212,0.522727273,0.481060606,0.496212121,0.515151515,0.526515152,0.526515152,0.541666667
808,JB4,2021-04-10T23:38:03,717,147,C,77,0.400510204,0.417517007,0.417517007,0.417517007,0.417517007,0.417517007,0.422619048,0.423469388,0.413265306,0.413265306,0.413265306,0.413265306,0.413265306,0.413265306,0.413265306,0.418135436,0.413265306,0.413265306,0.413265306,0.413265306,0.413265306,0.413265306,0.413265306,0.413265306
809,JB4,2021-04-10T23:38:03,717,37,Y,32,0.135135135,0.135135135,0.135135135,0.135135135,0.135135135,0.135135135,0.135135135,0.135135135,0.135135135,0.135135135,0.135135135,0.135135135,0.135135135,0.135135135,0.135135135,0.135135135,0.135135135,0.135135135,0.135135135,0.135135135,0.135135135,0.135135135,0.135135135,0.135135135
810,JB4,2021-04-10T23:38:03,717,50,H,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
811,K2,2021-04-10T23:41:07,718,95,C,18,0.801315789,0.801315789,0.801315789,0.801315789,0.801315789,0.801315789,0.801315789,0.801315789,0.801315789,0.801315789,0.801315789,0.801315789,0.801315789,0.801315789,0.801315789,0.756892231,0.801315789,0.801315789,0.801315789,0.801315789,0.801315789,0.801315789,0.801315789,0.801315789
812,K2,2021-04-10T23:41:07,718,43,Y,37,0.139534884,0.139534884,0.139534884,#VALUE!,0.139534884,0.139534884,0.139534884,0.139534884,0.139534884,0.139534884,0.139534884,0.139534884,0.139534884,0.139534884,0.139534884,0.138984915,0.139534884,0.139534884,0.139534884,0.139534884,0.139534884,0.139534884,0.139534884,0.139534884
813,K2,2021-04-10T23:41:07,718,50,H,0,1,1,1,#VALUE!,1,1,1,1,1,1,1,1,1,1,1,0.875,1,1,1,1,1,1,1,1
814,K2T,2021-04-10T23:40:08,719,73,C,64,0.226027397,0.226027397,0.226027397,0.226027397,0.226027397,0.226027397,0.226027397,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.215248738,0.125,0.125,0.125,0.125,0.125,0.125,0.125,0.125
815,K2T,2021-04-10T23:40:08,719,50,H,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
816,KM2,2021-04-10T23:35:56,720,132,C,80,0.390151515,0.395833333,0.395833333,0.395833333,0.395833333,0.395833333,0.392992424,0.398674242,0.393939394,0.393939394,0.393939394,0.393939394,0.393939394,0.393939394,0.393939394,0.3583956,0.393939394,0.393939394,0.393939394,0.393939394,0.393939394,0.393939394,0.393939394,0.393939394
817,KM2,2021-04-10T23:35:56,720,118,Y,93,0.211864407,0.211864407,0.211864407,0.211864407,0.211864407,0.211864407,0.211864407,0.211864407,0.211864407,0.211864407,0.211864407,0.211864407,0.211864407,0.211864407,0.211864407,0.289548023,0.211864407,0.211864407,0.211864407,0.211864407,#VALUE!,0.211864407,0.211864407,0.211864407
818,KM2,2021-04-10T23:35:56,720,1,H,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0.875,1,1,1,1,#VALUE!,1,1,1
819,KM3,2021-04-10T23:41:08,721,535,C,323,0.388084112,0.388084112,0.388084112,0.388084112,0.388084112,0.388084112,0.388084112,0.389018692,0.389018692,0.389018692,0.389018692,0.389018692,0.389018692,0.389018692,0.389018692,0.386391957,0.389018692,0.389018692,0.389018692,0.389018692,0.389018692,0.389018692,0.389018692,0.389018692
820,KM3,2021-04-10T23:41:08,721,85,Y,56,0.341176471,0.341176471,#VALUE!,0.341176471,0.341176471,0.341176471,0.341176471,0.341176471,0.341176471,0.341176471,0.341176471,0.341176471,0.341176471,0.341176471,0.341176471,0.322703319,0.341176471,0.341176471,0.341176471,0.341176471,0.341176471,0.341176471,0.341176471,0.341176471
821,KM3,2021-04-10T23:41:08,721,50,H,0,1,1,#VALUE!,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
822,TRS,2021-04-06T10:02:46,722,269,C,262,0.026022305,0.026022305,0.026022305,0.026022305,0.026022305,0.026022305,0.026022305,0.026022305,0.026022305,0.026022305,0.026022305,0.026022305,0.026022305,0.026022305,0.026022305,0.074638676,0.026022305,0.026022305,0.026022305,0.026022305,0.026022305,0.026022305,0.026022305,0.026022305
823,ACM,2021-04-10T23:51:06,723,285,C,185,0.326315789,0.342105263,0.352631579,0.362719298,0.364912281,0.370614035,0.373684211,0.374122807,0.36622807,0.371929825,0.379824561,0.380701754,0.39254386,0.393421053,0.385964912,0.325182613,0.363157895,0.344736842,0.318421053,0.302631579,0.304824561,0.318421053,0.318859649,0.334210526
824,GE1A,2021-04-10T23:51:06,724,776,C,425,0.478737113,0.503060567,0.51691366,0.523518041,0.528511598,0.53189433,0.537854381,0.528511598,0.507087629,0.482280928,0.494201031,0.493073454,0.471971649,0.463112113,0.462306701,0.434001402,0.450225515,0.447164948,0.45248067,0.446520619,0.449259021,0.457796392,0.484052835,0.501771907
825,GE1F,2021-04-10T23:51:06,725,50,C,12,0.81,0.8325,0.8725,0.87,0.87,0.8675,0.8375,0.83,0.7525,0.7225,0.735,0.745,0.68,0.7025,0.7425,0.734110825,0.7675,0.7325,0.7425,0.785,0.75,0.7825,0.7775,0.8125
826,GE1G,2021-04-10T23:51:06,726,48,C,5,0.8515625,0.822916667,0.765625,0.747395833,0.690104167,0.6875,0.71875,0.888020833,0.997395833,1,1,1,1,1,1,0.965,1,0.997395833,0.9921875,0.997395833,0.986979167,0.984375,0.921875,0.809895833
827,GE2,2021-04-10T23:38:02,727,194,C,91,-0.048858902,-0.04562056,-0.042382218,-0.039791544,-0.037848539,-0.040439213,-0.042382218,-0.042382218,-0.044345254,-0.042402249,-0.018438518,0.004229876,-0.019733855,-0.030744218,-0.039163907,0.020107767,-0.047583596,-0.053412612,-0.057298622,-0.060536964,-0.05794629,-0.055355617,-0.052117275,-0.046288259
828,GE2,2021-04-10T23:38:02,727,50,H,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
829,GE2,2021-04-10T23:38:02,727,62,Y,40,0.35483871,0.35483871,0.35483871,0.35483871,0.35483871,0.35483871,0.35483871,0.35483871,0.35483871,0.35483871,0.35483871,0.35483871,0.35483871,0.35483871,0.35483871,0.35483871,0.35483871,0.35483871,0.35483871,0.35483871,0.35483871,0.35483871,0.35483871,0.35483871
830,GE3,2021-04-10T23:42:51,728,355,C,157,0.508668186,0.50940348,0.50940348,0.511609362,0.511609362,0.511609362,0.510874068,0.505405965,0.497685377,0.493641259,0.49106773,0.498053024,0.4947442,0.491435377,0.485185377,0.488355939,0.498788318,0.503935377,0.489597142,0.491435377,0.492538318,0.488126553,0.497685377,0.5072442
831,GE3,2021-04-10T23:42:51,728,50,H,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#VALUE!,0,0,0,0,0,0,0
